time,member,sales,delta
2026-09-22T00:54:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:54:57+08:00,OffLine,0,0
2026-09-22T00:54:57+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:55:08+08:00,OffLine,0,0
2026-09-22T00:55:08+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:55:18+08:00,OffLine,0,0
2026-09-22T00:55:18+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:55:28+08:00,OffLine,0,0
2026-09-22T00:55:28+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:55:45+08:00,OffLine,0,0
2026-09-22T00:55:45+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:55:55+08:00,OffLine,0,0
2026-09-22T00:55:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:56:06+08:00,OffLine,0,0
2026-09-22T00:56:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:56:16+08:00,OffLine,0,0
2026-09-22T00:56:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:56:27+08:00,OffLine,0,0
2026-09-22T00:56:27+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:56:37+08:00,OffLine,0,0
2026-09-22T00:56:37+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:56:53+08:00,OffLine,0,0
2026-09-22T00:56:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:57:04+08:00,OffLine,0,0
2026-09-22T00:57:04+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:57:14+08:00,OffLine,0,0
2026-09-22T00:57:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:57:25+08:00,OffLine,0,0
2026-09-22T00:57:25+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:57:35+08:00,OffLine,0,0
2026-09-22T00:57:35+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:57:46+08:00,OffLine,0,0
2026-09-22T00:57:46+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:02+08:00,OffLine,0,0
2026-09-22T00:58:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:13+08:00,OffLine,0,0
2026-09-22T00:58:13+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:23+08:00,OffLine,0,0
2026-09-22T00:58:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:34+08:00,OffLine,0,0
2026-09-22T00:58:34+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:44+08:00,OffLine,0,0
2026-09-22T00:58:44+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:58:55+08:00,OffLine,0,0
2026-09-22T00:58:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:59:11+08:00,OffLine,0,0
2026-09-22T00:59:11+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:59:22+08:00,OffLine,0,0
2026-09-22T00:59:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:59:33+08:00,OffLine,0,0
2026-09-22T00:59:33+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:59:43+08:00,OffLine,0,0
2026-09-22T00:59:43+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T00:59:53+08:00,OffLine,0,0
2026-09-22T00:59:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:00:04+08:00,OffLine,0,0
2026-09-22T01:00:04+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:00:22+08:00,OffLine,0,0
2026-09-22T01:00:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:00:32+08:00,OffLine,0,0
2026-09-22T01:00:32+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:00:43+08:00,OffLine,0,0
2026-09-22T01:00:43+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:00:53+08:00,OffLine,0,0
2026-09-22T01:00:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:01:04+08:00,OffLine,0,0
2026-09-22T01:01:04+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:01:14+08:00,OffLine,0,0
2026-09-22T01:01:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:01:30+08:00,OffLine,0,0
2026-09-22T01:01:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:01:41+08:00,OffLine,0,0
2026-09-22T01:01:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:01:51+08:00,OffLine,0,0
2026-09-22T01:01:51+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:02:02+08:00,OffLine,0,0
2026-09-22T01:02:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:02:12+08:00,OffLine,0,0
2026-09-22T01:02:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:02:23+08:00,OffLine,0,0
2026-09-22T01:02:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:02:39+08:00,OffLine,0,0
2026-09-22T01:02:39+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:02:50+08:00,OffLine,0,0
2026-09-22T01:02:50+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:00+08:00,OffLine,0,0
2026-09-22T01:03:00+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:11+08:00,OffLine,0,0
2026-09-22T01:03:11+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:21+08:00,OffLine,0,0
2026-09-22T01:03:21+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:31+08:00,OffLine,0,0
2026-09-22T01:03:31+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:48+08:00,OffLine,0,0
2026-09-22T01:03:48+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:03:59+08:00,OffLine,0,0
2026-09-22T01:03:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:04:09+08:00,OffLine,0,0
2026-09-22T01:04:09+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:04:20+08:00,OffLine,0,0
2026-09-22T01:04:20+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:04:30+08:00,OffLine,0,0
2026-09-22T01:04:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:04:41+08:00,OffLine,0,0
2026-09-22T01:04:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:04:57+08:00,OffLine,0,0
2026-09-22T01:04:57+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:05:08+08:00,OffLine,0,0
2026-09-22T01:05:08+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:05:18+08:00,OffLine,0,0
2026-09-22T01:05:18+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:05:29+08:00,OffLine,0,0
2026-09-22T01:05:29+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:05:39+08:00,OffLine,0,0
2026-09-22T01:05:39+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:05:49+08:00,OffLine,0,0
2026-09-22T01:05:49+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:22:47+08:00,OffLine,0,0
2026-09-22T01:22:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:22:58+08:00,OffLine,0,0
2026-09-22T01:22:58+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:23:08+08:00,OffLine,0,0
2026-09-22T01:23:08+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:23:18+08:00,OffLine,0,0
2026-09-22T01:23:18+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:23:29+08:00,OffLine,0,0
2026-09-22T01:23:29+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:23:40+08:00,OffLine,0,0
2026-09-22T01:23:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:05+08:00,OffLine,0,0
2026-09-22T01:24:05+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:16+08:00,OffLine,0,0
2026-09-22T01:24:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:26+08:00,OffLine,0,0
2026-09-22T01:24:26+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:36+08:00,OffLine,0,0
2026-09-22T01:24:36+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:47+08:00,OffLine,0,0
2026-09-22T01:24:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:24:58+08:00,OffLine,0,0
2026-09-22T01:24:58+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:25:13+08:00,OffLine,0,0
2026-09-22T01:25:13+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:25:24+08:00,OffLine,0,0
2026-09-22T01:25:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:25:44+08:00,OffLine,0,0
2026-09-22T01:25:44+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:25:55+08:00,OffLine,0,0
2026-09-22T01:25:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:26:06+08:00,OffLine,0,0
2026-09-22T01:26:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:26:22+08:00,OffLine,0,0
2026-09-22T01:26:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:26:32+08:00,OffLine,0,0
2026-09-22T01:26:32+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:26:43+08:00,OffLine,0,0
2026-09-22T01:26:43+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:26:53+08:00,OffLine,0,0
2026-09-22T01:26:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:27:04+08:00,OffLine,0,0
2026-09-22T01:27:04+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:27:15+08:00,OffLine,0,0
2026-09-22T01:27:15+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:27:30+08:00,OffLine,0,0
2026-09-22T01:27:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:27:41+08:00,OffLine,0,0
2026-09-22T01:27:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:27:51+08:00,OffLine,0,0
2026-09-22T01:27:51+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:28:02+08:00,OffLine,0,0
2026-09-22T01:28:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:28:12+08:00,OffLine,0,0
2026-09-22T01:28:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:28:23+08:00,OffLine,0,0
2026-09-22T01:28:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:28:39+08:00,OffLine,0,0
2026-09-22T01:28:39+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:28:50+08:00,OffLine,0,0
2026-09-22T01:28:50+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:29:00+08:00,OffLine,0,0
2026-09-22T01:29:00+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:29:31+08:00,OffLine,0,0
2026-09-22T01:29:31+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:29:47+08:00,OffLine,0,0
2026-09-22T01:29:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:29:57+08:00,OffLine,0,0
2026-09-22T01:29:57+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:30:08+08:00,OffLine,0,0
2026-09-22T01:30:08+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:30:18+08:00,OffLine,0,0
2026-09-22T01:30:18+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:30:29+08:00,OffLine,0,0
2026-09-22T01:30:29+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:30:40+08:00,OffLine,0,0
2026-09-22T01:30:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:30:55+08:00,OffLine,0,0
2026-09-22T01:30:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:31:06+08:00,OffLine,0,0
2026-09-22T01:31:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:31:16+08:00,OffLine,0,0
2026-09-22T01:31:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:31:27+08:00,OffLine,0,0
2026-09-22T01:31:27+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:31:37+08:00,OffLine,0,0
2026-09-22T01:31:37+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:31:47+08:00,OffLine,0,0
2026-09-22T01:31:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:03+08:00,OffLine,0,0
2026-09-22T01:32:03+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:14+08:00,OffLine,0,0
2026-09-22T01:32:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:24+08:00,OffLine,0,0
2026-09-22T01:32:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:35+08:00,OffLine,0,0
2026-09-22T01:32:35+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:46+08:00,OffLine,0,0
2026-09-22T01:32:46+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:32:56+08:00,OffLine,0,0
2026-09-22T01:32:56+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:33:12+08:00,OffLine,0,0
2026-09-22T01:33:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:33:23+08:00,OffLine,0,0
2026-09-22T01:33:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:33:33+08:00,OffLine,0,0
2026-09-22T01:33:33+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:33:44+08:00,OffLine,0,0
2026-09-22T01:33:44+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:33:54+08:00,OffLine,0,0
2026-09-22T01:33:54+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:34:05+08:00,OffLine,0,0
2026-09-22T01:34:05+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:34:21+08:00,OffLine,0,0
2026-09-22T01:34:21+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:34:32+08:00,OffLine,0,0
2026-09-22T01:34:32+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:34:42+08:00,OffLine,0,0
2026-09-22T01:34:42+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:34:53+08:00,OffLine,0,0
2026-09-22T01:34:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:35:03+08:00,OffLine,0,0
2026-09-22T01:35:03+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:35:14+08:00,OffLine,0,0
2026-09-22T01:35:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:35:30+08:00,OffLine,0,0
2026-09-22T01:35:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:35:40+08:00,OffLine,0,0
2026-09-22T01:35:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:35:51+08:00,OffLine,0,0
2026-09-22T01:35:51+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:36:01+08:00,OffLine,0,0
2026-09-22T01:36:01+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:36:11+08:00,OffLine,0,0
2026-09-22T01:36:11+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:36:22+08:00,OffLine,0,0
2026-09-22T01:36:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:50:56+08:00,OffLine,0,0
2026-09-22T01:50:56+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:06+08:00,OffLine,0,0
2026-09-22T01:51:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:17+08:00,OffLine,0,0
2026-09-22T01:51:17+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:28+08:00,OffLine,0,0
2026-09-22T01:51:28+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:38+08:00,OffLine,0,0
2026-09-22T01:51:38+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:48+08:00,OffLine,0,0
2026-09-22T01:51:48+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:51:59+08:00,OffLine,0,0
2026-09-22T01:51:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:52:14+08:00,OffLine,0,0
2026-09-22T01:52:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:52:24+08:00,OffLine,0,0
2026-09-22T01:52:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:52:35+08:00,OffLine,0,0
2026-09-22T01:52:35+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:52:45+08:00,OffLine,0,0
2026-09-22T01:52:45+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:52:56+08:00,OffLine,0,0
2026-09-22T01:52:56+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:53:06+08:00,OffLine,0,0
2026-09-22T01:53:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:53:22+08:00,OffLine,0,0
2026-09-22T01:53:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:53:32+08:00,OffLine,0,0
2026-09-22T01:53:32+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:53:43+08:00,OffLine,0,0
2026-09-22T01:53:43+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:53:54+08:00,OffLine,0,0
2026-09-22T01:53:54+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:54:04+08:00,OffLine,0,0
2026-09-22T01:54:04+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:54:15+08:00,OffLine,0,0
2026-09-22T01:54:15+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:54:30+08:00,OffLine,0,0
2026-09-22T01:54:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:54:41+08:00,OffLine,0,0
2026-09-22T01:54:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:54:52+08:00,OffLine,0,0
2026-09-22T01:54:52+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:02+08:00,OffLine,0,0
2026-09-22T01:55:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:12+08:00,OffLine,0,0
2026-09-22T01:55:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:23+08:00,OffLine,0,0
2026-09-22T01:55:23+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:38+08:00,OffLine,0,0
2026-09-22T01:55:38+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:49+08:00,OffLine,0,0
2026-09-22T01:55:49+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:55:59+08:00,OffLine,0,0
2026-09-22T01:55:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:56:10+08:00,OffLine,0,0
2026-09-22T01:56:10+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:56:21+08:00,OffLine,0,0
2026-09-22T01:56:21+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:56:31+08:00,OffLine,0,0
2026-09-22T01:56:31+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:56:46+08:00,OffLine,0,0
2026-09-22T01:56:46+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:56:57+08:00,OffLine,0,0
2026-09-22T01:56:57+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:57:07+08:00,OffLine,0,0
2026-09-22T01:57:07+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:57:18+08:00,OffLine,0,0
2026-09-22T01:57:18+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:57:28+08:00,OffLine,0,0
2026-09-22T01:57:28+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:57:39+08:00,OffLine,0,0
2026-09-22T01:57:39+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:57:54+08:00,OffLine,0,0
2026-09-22T01:57:54+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:58:05+08:00,OffLine,0,0
2026-09-22T01:58:05+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:58:15+08:00,OffLine,0,0
2026-09-22T01:58:15+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:58:25+08:00,OffLine,0,0
2026-09-22T01:58:25+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:58:35+08:00,OffLine,0,0
2026-09-22T01:58:35+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:58:46+08:00,OffLine,0,0
2026-09-22T01:58:46+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:02+08:00,OffLine,0,0
2026-09-22T01:59:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:12+08:00,OffLine,0,0
2026-09-22T01:59:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:22+08:00,OffLine,0,0
2026-09-22T01:59:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:33+08:00,OffLine,0,0
2026-09-22T01:59:33+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:43+08:00,OffLine,0,0
2026-09-22T01:59:43+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T01:59:54+08:00,OffLine,0,0
2026-09-22T01:59:54+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:00:09+08:00,OffLine,0,0
2026-09-22T02:00:09+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:00:20+08:00,OffLine,0,0
2026-09-22T02:00:20+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:00:30+08:00,OffLine,0,0
2026-09-22T02:00:30+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:00:41+08:00,OffLine,0,0
2026-09-22T02:00:41+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:00:51+08:00,OffLine,0,0
2026-09-22T02:00:51+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:02+08:00,OffLine,0,0
2026-09-22T02:01:02+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:17+08:00,OffLine,0,0
2026-09-22T02:01:17+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:27+08:00,OffLine,0,0
2026-09-22T02:01:27+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:38+08:00,OffLine,0,0
2026-09-22T02:01:38+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:48+08:00,OffLine,0,0
2026-09-22T02:01:48+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:01:59+08:00,OffLine,0,0
2026-09-22T02:01:59+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:02:09+08:00,OffLine,0,0
2026-09-22T02:02:09+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:02:24+08:00,OffLine,0,0
2026-09-22T02:02:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:02:35+08:00,OffLine,0,0
2026-09-22T02:02:35+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:02:45+08:00,OffLine,0,0
2026-09-22T02:02:45+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:02:55+08:00,OffLine,0,0
2026-09-22T02:02:55+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:03:06+08:00,OffLine,0,0
2026-09-22T02:03:06+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:03:16+08:00,OffLine,0,0
2026-09-22T02:03:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:03:32+08:00,OffLine,0,0
2026-09-22T02:03:32+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:03:42+08:00,OffLine,0,0
2026-09-22T02:03:42+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:03:53+08:00,OffLine,0,0
2026-09-22T02:03:53+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:04:03+08:00,OffLine,0,0
2026-09-22T02:04:03+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:04:14+08:00,OffLine,0,0
2026-09-22T02:04:14+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:04:24+08:00,OffLine,0,0
2026-09-22T02:04:24+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:04:40+08:00,OffLine,0,0
2026-09-22T02:04:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:04:50+08:00,OffLine,0,0
2026-09-22T02:04:50+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:01+08:00,OffLine,0,0
2026-09-22T02:05:01+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:12+08:00,OffLine,0,0
2026-09-22T02:05:12+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:22+08:00,OffLine,0,0
2026-09-22T02:05:22+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:33+08:00,OffLine,0,0
2026-09-22T02:05:33+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:47+08:00,OffLine,0,0
2026-09-22T02:05:47+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:05:58+08:00,OffLine,0,0
2026-09-22T02:05:58+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:06:08+08:00,OffLine,0,0
2026-09-22T02:06:08+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:06:19+08:00,OffLine,0,0
2026-09-22T02:06:19+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:06:29+08:00,OffLine,0,0
2026-09-22T02:06:29+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:06:40+08:00,OffLine,0,0
2026-09-22T02:06:40+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:06:54+08:00,OffLine,0,0
2026-09-22T02:06:54+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:07:05+08:00,OffLine,0,0
2026-09-22T02:07:05+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:07:16+08:00,OffLine,0,0
2026-09-22T02:07:16+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:07:26+08:00,OffLine,0,0
2026-09-22T02:07:26+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:07:37+08:00,OffLine,0,0
2026-09-22T02:07:37+08:00,VideoCall·Fragmenta Amoris,0,0
2026-09-22T02:07:47+08:00,OffLine,0,0
2026-09-22T02:07:47+08:00,VideoCall·Fragmenta Amoris,0,0
